job_title,skills_from_col,skills_from_desc,skills_final,jaccard_overlap
Quality Assurance Analyst,['quality assurance analyst'],"['accounting', 'asp.net', 'communication', 'compliance', 'consulting', 'finance', 'human resources', 'java', 'legal', 'operations', 'problem solving', 'quality assurance', 'regulatory', 'selenium', 'sql', 'strategy']","['accounting', 'asp.net', 'communication', 'compliance', 'consulting', 'finance', 'human resources', 'java', 'legal', 'operations', 'problem solving', 'quality assurance', 'quality assurance analyst', 'regulatory', 'selenium', 'sql', 'strategy']",0.0
Network Engineer (Cisco WAN),['cisco wan radius wi-fi telecom'],[],['cisco wan radius wi-fi telecom'],0.0
Adobe Campaign Consultant or Delivery Lead,['adobe campaign implementation'],"['agile', 'business development', 'communication', 'consulting', 'creativity', 'crm', 'digital marketing', 'leadership', 'marketing', 'oracledb', 'project management', 'sales', 'social media', 'teradata', 'training', 'vendor management']","['adobe campaign implementation', 'agile', 'business development', 'communication', 'consulting', 'creativity', 'crm', 'digital marketing', 'leadership', 'marketing', 'oracledb', 'project management', 'sales', 'social media', 'teradata', 'training', 'vendor management']",0.0
Sr. Mobile Testers - Android & iOS .,"['android', 'ios', 'jelly bean', 'json', 'kitkat', 'lollipop', 'mobile testing', 'restful service integration etc.', 'unit testing']","['android', 'ios']","['android', 'ios', 'jelly bean', 'json', 'kitkat', 'lollipop', 'mobile testing', 'restful service integration etc.', 'unit testing']",0.2222222222222222
SAP GS1,['sap gs1'],[],['sap gs1'],0.0
Sr. Java /J2EE Developer - Urgent Need Local to NJ area Preferred,"['angularjs', 'apache', 'design patterns', 'ejb', 'j2ee', 'java framework- spring', 'java servlets', 'javascript', 'jboss', 'jms', 'jquery', 'jsf', 'junit', 'rest', 'soap web-services', 'struts']","['agile', 'communication', 'css', 'design patterns', 'java', 'javascript', 'jquery', 'junit']","['agile', 'angularjs', 'apache', 'communication', 'css', 'design patterns', 'ejb', 'j2ee', 'java', 'java framework- spring', 'java servlets', 'javascript', 'jboss', 'jms', 'jquery', 'jsf', 'junit', 'rest', 'soap web-services', 'struts']",0.2
Lead or Senior Network Engineer - F5,"['automation', 'cisco routers and switches', 'dns', 'f5', 'f5 apm', 'gtm and ltms', 'network engineer', 'scripting']","['collaboration', 'linux', 'perl', 'python']","['automation', 'cisco routers and switches', 'collaboration', 'dns', 'f5', 'f5 apm', 'gtm and ltms', 'linux', 'network engineer', 'perl', 'python', 'scripting']",0.0
GRC Information Security Technical Lead or Senior,['information security technical lead grc'],"['advisory', 'agile', 'communication', 'compliance', 'consulting', 'express', 'penetration testing', 'process improvement', 'program management', 'project management', 'regulatory', 'risk management', 'time management', 'training']","['advisory', 'agile', 'communication', 'compliance', 'consulting', 'express', 'information security technical lead grc', 'penetration testing', 'process improvement', 'program management', 'project management', 'regulatory', 'risk management', 'time management', 'training']",0.0
DB2 DBA,"['db2', 'dba', 'oltp', 'sql', 'windows powershell']",['sql'],"['db2', 'dba', 'oltp', 'sql', 'windows powershell']",0.2
Front-end Engineer,"['css', 'html', 'javascript']","['angular', 'css', 'javascript', 'jquery', 'linux', 'mysql', 'node.js', 'react']","['angular', 'css', 'html', 'javascript', 'jquery', 'linux', 'mysql', 'node.js', 'react']",0.2222222222222222
Big Data Security Specialist,['hadoop management & security tools'],"['hadoop', 'linux']","['hadoop', 'hadoop management & security tools', 'linux']",0.0
Java Developer,['java xml sql unix'],"['java', 'sql']","['java', 'java xml sql unix', 'sql']",0.0
UX Researcher,['ux researcher'],"['marketing', 'ux design']","['marketing', 'ux design', 'ux researcher']",0.0
"QA Analyst - Oracle OM, Inventory, Pricing, IB, SC, AR","['ar', 'ib', 'inventory', 'oracle om', 'pricing', 'revenue experience', 'sc']","['oracledb', 'quality assurance', 'training']","['ar', 'ib', 'inventory', 'oracle om', 'oracledb', 'pricing', 'quality assurance', 'revenue experience', 'sc', 'training']",0.0
Senior Inside Cisco Sales Specialist,"['cisco', 'inside sales', 'sales', 'smartnet']","['communication', 'sales']","['cisco', 'communication', 'inside sales', 'sales', 'smartnet']",0.2
Project Manager 6-Implementation/Strategic Planning,"['acting', 'bank', 'banking', 'broker', 'business', 'change management', 'communication', 'design', 'development', 'digital', 'drive', 'enterprise', 'executive', 'framework', 'harness', 'implementation', 'lead', 'leadership', 'management', 'next', 'strategic planning']","['accounting', 'business strategy', 'clerical', 'collaboration', 'communication', 'consulting', 'distribution', 'finance', 'leadership', 'management consulting', 'operations', 'presentation skills', 'project management', 'sales', 'strategy']","['accounting', 'acting', 'bank', 'banking', 'broker', 'business', 'business strategy', 'change management', 'clerical', 'collaboration', 'communication', 'consulting', 'design', 'development', 'digital', 'distribution', 'drive', 'enterprise', 'executive', 'finance', 'framework', 'harness', 'implementation', 'lead', 'leadership', 'management', 'management consulting', 'next', 'operations', 'presentation skills', 'project management', 'sales', 'strategic planning', 'strategy']",0.058823529411764705
IT Recruiter,"['agency', 'erp', 'it', 'recruiter', 'technical recruiter']","['recruitment', 'social media']","['agency', 'erp', 'it', 'recruiter', 'recruitment', 'social media', 'technical recruiter']",0.0
System Engineer-Operations Engineer--Week-Ends--3 day work week,"['2012 r2', 'active directory', 'backups', 'esxi', 'patching', 'server momitoring', 'vmware 5.9', 'windows servers 2008']","['linux', 'mentoring', 'operations', 'project management', 'strategy']","['2012 r2', 'active directory', 'backups', 'esxi', 'linux', 'mentoring', 'operations', 'patching', 'project management', 'server momitoring', 'strategy', 'vmware 5.9', 'windows servers 2008']",0.0
Jr. Project Manager (NO H1-B),"['at least 4 years of erp and', 'or successfactors experience']","['communication', 'human resources', 'payroll', 'quality assurance']","['at least 4 years of erp and', 'communication', 'human resources', 'or successfactors experience', 'payroll', 'quality assurance']",0.0
Mediation Developer,['mediation developer'],"['java', 'oracledb', 'sql']","['java', 'mediation developer', 'oracledb', 'sql']",0.0
"C++ Developer - Trading Firm (Infrastructure, GUI or Trading App)","['c++ developer', 'c++ software engineer', 'trading firm']","['c++', 'communication', 'mysql', 'problem solving', 'python', 'r', 'shell', 'sql']","['c++', 'c++ developer', 'c++ software engineer', 'communication', 'mysql', 'problem solving', 'python', 'r', 'shell', 'sql', 'trading firm']",0.0
PEGA Tester,"['oracledb', 'pega tester', 'pl', 'sql', 'workflows']","['communication', 'healthcare', 'oracledb', 'sql', 'strategy']","['communication', 'healthcare', 'oracledb', 'pega tester', 'pl', 'sql', 'strategy', 'workflows']",0.25
CLOUD Data Analyst for Media,"['cloud', 'data analyst', 'dimensional and non-dimensional data model', 'experience in working with large data set', 'hive', 'presto', 'sql', 'write efficient sql queries']","['consulting', 'hive', 'sql', 'ui design']","['cloud', 'consulting', 'data analyst', 'dimensional and non-dimensional data model', 'experience in working with large data set', 'hive', 'presto', 'sql', 'ui design', 'write efficient sql queries']",0.2
Executive Admin,"['analytical skills', 'excel', 'outlook', 'powerpoint']",['operations'],"['analytical skills', 'excel', 'operations', 'outlook', 'powerpoint']",0.0
SSRS Developer,['ssrs'],"['business analyst', 'communication', 'risk management', 'sql', 'ssis', 'teamwork', 'training']","['business analyst', 'communication', 'risk management', 'sql', 'ssis', 'ssrs', 'teamwork', 'training']",0.0
"Developer, .Net","['.net', 'agile', 'consulting', 'developer', 'development', 'javascript', 'libraries', 'lifecycle', 'management', 'programming', 'project', 'project management', 'sdlc', 'sql', 'sql server', 'vb', 'visual basic']","['agile', 'consulting', 'javascript', 'project management', 'recruitment', 'sql']","['.net', 'agile', 'consulting', 'developer', 'development', 'javascript', 'libraries', 'lifecycle', 'management', 'programming', 'project', 'project management', 'recruitment', 'sdlc', 'sql', 'sql server', 'vb', 'visual basic']",0.2777777777777778
Cisco UC/UCCE Engineer,"['cisco uc', 'cisco voice gateways (ingress', 'cvp', 'egress) and vxml gateways', 'icm', 'ucce']","['ios', 'java', 'oracledb']","['cisco uc', 'cisco voice gateways (ingress', 'cvp', 'egress) and vxml gateways', 'icm', 'ios', 'java', 'oracledb', 'ucce']",0.0
SR. GUIDEWIRE INTEGRATION DEVELOPER,['guidewire developer'],"['communication', 'git', 'java', 'jenkins', 'splunk', 'sql']","['communication', 'git', 'guidewire developer', 'java', 'jenkins', 'splunk', 'sql']",0.0
Inside Account Executive,"['appointment setting', 'out-bound calls', 'relationship building', 'sales']","['communication', 'compliance', 'sales', 'teamwork']","['appointment setting', 'communication', 'compliance', 'out-bound calls', 'relationship building', 'sales', 'teamwork']",0.14285714285714285
Technical Product Manager - Servicing,"['applications', 'customer service', 'finance', 'manager', 'product', 'technical', 'web']","['balsamiq', 'business strategy', 'go', 'operations', 'product manager', 'quality assurance', 'sketch', 'strategy', 'ui design']","['applications', 'balsamiq', 'business strategy', 'customer service', 'finance', 'go', 'manager', 'operations', 'product', 'product manager', 'quality assurance', 'sketch', 'strategy', 'technical', 'ui design', 'web']",0.0
Pega Tester,"['prpc v7.x', 'soa', 'soap']","['communication', 'leadership', 'scrum']","['communication', 'leadership', 'prpc v7.x', 'scrum', 'soa', 'soap']",0.0
Sr Network Consultant 36219,"['asa', 'cisco', 'ios', 'lan', 'linux', 'network', 'routers', 'solarwinds', 'wan', 'wireshark']","['communication', 'ios', 'leadership', 'training']","['asa', 'cisco', 'communication', 'ios', 'lan', 'leadership', 'linux', 'network', 'routers', 'solarwinds', 'training', 'wan', 'wireshark']",0.07692307692307693
Sr. UI Engineer Lead Consultant,['sr. ui engineer lead consultant'],['ui design'],"['sr. ui engineer lead consultant', 'ui design']",0.0
3D Artist 3 (Engineering),['3d artist 3 (engineering)'],"['r', 'ray']","['3d artist 3 (engineering)', 'r', 'ray']",0.0
Technical Support Consultant,"['active directory and novell edirectory (including edirectory schema)', 'linux operating systems', 'novell idm and ldap', 'vmware. windows', 'xml (dirxml)']","['human resources', 'linux', 'problem solving']","['active directory and novell edirectory (including edirectory schema)', 'human resources', 'linux', 'linux operating systems', 'novell idm and ldap', 'problem solving', 'vmware. windows', 'xml (dirxml)']",0.0
Web Application Developer,"['2010', '2012', 'asp.net', 'microsoft sql server 2012', 'sql management studio 2008', 'ssis', 'ssrs', 't-sql']","['asp.net', 'business intelligence', 'communication', 'etl', 'sql', 'ssis']","['2010', '2012', 'asp.net', 'business intelligence', 'communication', 'etl', 'microsoft sql server 2012', 'sql', 'sql management studio 2008', 'ssis', 'ssrs', 't-sql']",0.16666666666666666
Web Developer,"['2010', '2012', 'c#', 'css', 'html', 'javascript', 'microsoft sql server 2012', 'mvc.net', 'ssis', 'ssrs', 't-sql', 'visual studio 2008', 'web services']","['communication', 'css', 'html', 'javascript', 'sql', 'ssis']","['2010', '2012', 'c#', 'communication', 'css', 'html', 'javascript', 'microsoft sql server 2012', 'mvc.net', 'sql', 'ssis', 'ssrs', 't-sql', 'visual studio 2008', 'web services']",0.26666666666666666
C# Developer- Dynamics CRM,"['.net', 'c#', 'dynamics']","['collaboration', 'communication', 'crm', 'design patterns', 'problem solving', 'project management', 'sql', 'time management', 'training']","['.net', 'c#', 'collaboration', 'communication', 'crm', 'design patterns', 'dynamics', 'problem solving', 'project management', 'sql', 'time management', 'training']",0.0
Project Coordinator,"['healthcare', 'microsoft project', 'ms', 'ms word', 'orange belt', 'project coordinator', 'project server']","['business analyst', 'consulting', 'healthcare', 'problem solving', 'project management']","['business analyst', 'consulting', 'healthcare', 'microsoft project', 'ms', 'ms word', 'orange belt', 'problem solving', 'project coordinator', 'project management', 'project server']",0.09090909090909091
Test Technician-Hardware/Software,['tech'],[],['tech'],0.0
Test Technician-Lab,['design verification test'],[],['design verification test'],0.0
Sales Account Manager,"['0 - 5 years experience. selling hardware', 'and large accounts a plus.', 'content service providers', 'software products & solutions into enterprise', 'verticals']","['business analyst', 'communication', 'presentation skills', 'sales', 'supply chain']","['0 - 5 years experience. selling hardware', 'and large accounts a plus.', 'business analyst', 'communication', 'content service providers', 'presentation skills', 'sales', 'software products & solutions into enterprise', 'supply chain', 'verticals']",0.0
Sales Engineer,"['5-8 years of work related experience', 'bs degree in technical field', 'customer centric mentality', 'deep technical background and understanding data center solutions', 'fluent english']","['business development', 'go', 'sales', 'supply chain']","['5-8 years of work related experience', 'bs degree in technical field', 'business development', 'customer centric mentality', 'deep technical background and understanding data center solutions', 'fluent english', 'go', 'sales', 'supply chain']",0.0
"Software Developer - Avaya @ Pittsburgh, PA","['pa', 'software developer - avaya @ pittsburgh']","['communication', 'oracledb', 'sql']","['communication', 'oracledb', 'pa', 'software developer - avaya @ pittsburgh', 'sql']",0.0
SAP QM,"['qm and pm experience', 'sap pp']","['communication', 'project management']","['communication', 'project management', 'qm and pm experience', 'sap pp']",0.0
Java with amazon webservices experience-Spanish,"['amazon webservices', 'j2ee', 'java', 'jdbc', 'spring', 'web application servers']",['java'],"['amazon webservices', 'j2ee', 'java', 'jdbc', 'spring', 'web application servers']",0.16666666666666666
MS Dynamics CRM Developer/Administrator,"['administration', 'dynamics crm']","['crm', 'sql']","['administration', 'crm', 'dynamics crm', 'sql']",0.0
MS Dynamics CRM Developer/Administrator,"['administration', 'dynamics crm']","['crm', 'sql']","['administration', 'crm', 'dynamics crm', 'sql']",0.0
Drupal developer,"['rds', 's3', 'sqs']","['aws', 'quality assurance']","['aws', 'quality assurance', 'rds', 's3', 'sqs']",0.0
BUSINESS DEVELOPMENT - SAP,"['business development', 'rfp', 'sales', 'sap', 'sow']","['consulting', 'lead generation', 'marketing', 'sales']","['business development', 'consulting', 'lead generation', 'marketing', 'rfp', 'sales', 'sap', 'sow']",0.125
16-05885 - OpenGL/C++ Developer,"['c++', 'opengl']",[],"['c++', 'opengl']",0.0
Security Testing Architect,['5+ years of cyber security architect experience with qa penetration testing'],"['penetration testing', 'quality assurance']","['5+ years of cyber security architect experience with qa penetration testing', 'penetration testing', 'quality assurance']",0.0
SDET Consultant(.Net),"['. net', 'git', 'sql', 'tfs']","['asp.net', 'c#', 'communication', 'git', 'sql', 'time management']","['. net', 'asp.net', 'c#', 'communication', 'git', 'sql', 'tfs', 'time management']",0.25
BI Developer (Technical Lead),"['bi (ssis', 'ssas)', 'ssrs']","['business intelligence', 'ssis']","['bi (ssis', 'business intelligence', 'ssas)', 'ssis', 'ssrs']",0.0
Verification Engineer - San Diego,"['pcie', 'sata', 'system verilog', 'vera']","['communication', 'problem solving', 'soc', 'teamwork']","['communication', 'pcie', 'problem solving', 'sata', 'soc', 'system verilog', 'teamwork', 'vera']",0.0
Windows Azure Consultant,"['azure site recovery', 'backups', 'clustering', 'load balancing and sql always on', 'site to site vpn.', 'virtual networking']","['azure', 'sql']","['azure', 'azure site recovery', 'backups', 'clustering', 'load balancing and sql always on', 'site to site vpn.', 'sql', 'virtual networking']",0.0
Senior Java Developer,"['css', 'html', 'java', 'javascript']","['angular', 'ansible', 'docker', 'java', 'javascript', 'jquery', 'junit', 'oracledb', 'owasp', 'sql']","['angular', 'ansible', 'css', 'docker', 'html', 'java', 'javascript', 'jquery', 'junit', 'oracledb', 'owasp', 'sql']",0.16666666666666666
Oracle RMB,['oracle revenue management and billing'],"['communication', 'oracledb']","['communication', 'oracle revenue management and billing', 'oracledb']",0.0
Pega Certified Sr System Architect @ Delaware,['pega certified sr system architect @ delaware'],[],['pega certified sr system architect @ delaware'],0.0
ERP Integration Manager,"['architecture', 'consulting', 'erp', 'lifecycle', 'management', 'manager', 'project', 'project management', 'sap', 'security', 'testing']","['communication', 'consulting', 'operations', 'project management', 'strategy', 'training']","['architecture', 'communication', 'consulting', 'erp', 'lifecycle', 'management', 'manager', 'operations', 'project', 'project management', 'sap', 'security', 'strategy', 'testing', 'training']",0.13333333333333333
Frontend Developer,"['angularjs', 'bootstrap', 'css3', 'html5', 'responsive ui design', 'spa']","['agile', 'bootstrap', 'communication', 'css', 'javascript']","['agile', 'angularjs', 'bootstrap', 'communication', 'css', 'css3', 'html5', 'javascript', 'responsive ui design', 'spa']",0.1
Datastage Developer,['datastage etl develop sql oracle'],"['datastage', 'etl', 'oracledb', 'sql']","['datastage', 'datastage etl develop sql oracle', 'etl', 'oracledb', 'sql']",0.0
NOC Analyst,"['5 + years noc experience', 'ccna or mcitp needed. vmware a plus', 'ms servers and cisco networks']","['communication', 'operations']","['5 + years noc experience', 'ccna or mcitp needed. vmware a plus', 'communication', 'ms servers and cisco networks', 'operations']",0.0
Electronics Technician - build/assembly/test,"['assembly', 'wiring and testing - build from components level of experience']",['training'],"['assembly', 'training', 'wiring and testing - build from components level of experience']",0.0
Human Resources Analyst,['human resources'],"['communication', 'go', 'human resources', 'negotiation', 'operations', 'problem solving', 'process improvement', 'project management', 'training']","['communication', 'go', 'human resources', 'negotiation', 'operations', 'problem solving', 'process improvement', 'project management', 'training']",0.1111111111111111
Portfolio Manager,"['clarity', 'portfolio management', 'sharepoint']","['communication', 'compliance', 'consulting', 'project management']","['clarity', 'communication', 'compliance', 'consulting', 'portfolio management', 'project management', 'sharepoint']",0.0
Argus Support Consultant,['argus'],['sql'],"['argus', 'sql']",0.0
JIRA Administrator,"['create custom projects', 'create queries', 'creating complex project workflows', 'dashboards', 'jira admin skills', 'perl scrpting', 'reports', 'set up production ready jira server', 'shell']","['agile', 'jira', 'perl', 'presentation skills', 'shell', 'strategy', 'training']","['agile', 'create custom projects', 'create queries', 'creating complex project workflows', 'dashboards', 'jira', 'jira admin skills', 'perl', 'perl scrpting', 'presentation skills', 'reports', 'set up production ready jira server', 'shell', 'strategy', 'training']",0.06666666666666667
6 Position- Salesforce Developer,['salesforce'],"['communication', 'crm', 'healthcare']","['communication', 'crm', 'healthcare', 'salesforce']",0.0
Digital Project Manager,"['interactive', 'offline direct marketing', 'online', 'print advertising', 'vendor management']","['advertising', 'business intelligence', 'campaign management', 'communication', 'marketing', 'project management', 'vendor management']","['advertising', 'business intelligence', 'campaign management', 'communication', 'interactive', 'marketing', 'offline direct marketing', 'online', 'print advertising', 'project management', 'vendor management']",0.09090909090909091
Oracle Developer,"['data modeling', 'etl datastage', 'oracle odi', 'oracle pl', 'sql']","['agile', 'communication', 'datastage', 'etl', 'finance', 'linux', 'oracledb', 'scrum', 'shell', 'sql']","['agile', 'communication', 'data modeling', 'datastage', 'etl', 'etl datastage', 'finance', 'linux', 'oracle odi', 'oracle pl', 'oracledb', 'scrum', 'shell', 'sql']",0.07142857142857142
Desktop technician,"['adobe', 'as400', 'hardware', 'manager', 'ms office', 'switches', 'technician', 'windows', 'windows 7']","['operations', 'strategy', 'teamwork']","['adobe', 'as400', 'hardware', 'manager', 'ms office', 'operations', 'strategy', 'switches', 'teamwork', 'technician', 'windows', 'windows 7']",0.0
Telecom-Contract Execution Mgmt.,"['ecp', 'management', 'technician', 'telecom']",[],"['ecp', 'management', 'technician', 'telecom']",0.0
Data Analyst,"['analysis', 'analyst', 'excel', 'powerpoint', 'sales']","['sales', 'tableau']","['analysis', 'analyst', 'excel', 'powerpoint', 'sales', 'tableau']",0.16666666666666666
SSRS Developer-4 positions,['immediate placement assured-ssrs reports developer from insurance domain'],"['go', 'sql']","['go', 'immediate placement assured-ssrs reports developer from insurance domain', 'sql']",0.0
Treasury Applications SME,['treasury applications'],"['accounting', 'risk management']","['accounting', 'risk management', 'treasury applications']",0.0
PHP Developer (Lead),"['jquery', 'lamp stack', 'mvc framework', 'php']","['communication', 'go', 'html', 'javascript', 'jquery', 'leadership', 'linux', 'mentoring', 'mysql', 'php', 'problem solving', 'sql', 'training']","['communication', 'go', 'html', 'javascript', 'jquery', 'lamp stack', 'leadership', 'linux', 'mentoring', 'mvc framework', 'mysql', 'php', 'problem solving', 'sql', 'training']",0.13333333333333333
Software Developer-Telematics,"['c++', 'java android', 'mobile']","['android', 'swift']","['android', 'c++', 'java android', 'mobile', 'swift']",0.0
Physical Design Engineer,['tapeout p&r timing closure rtl gdsii'],"['perl', 'r']","['perl', 'r', 'tapeout p&r timing closure rtl gdsii']",0.0
Mainframe Developer,"['cics', 'cobol', 'db2', 'enrollment', 'health insurance', 'ims', 'jcl', 'sql']",['communication'],"['cics', 'cobol', 'communication', 'db2', 'enrollment', 'health insurance', 'ims', 'jcl', 'sql']",0.0
Mobile Developer,['telerik'],"['android', 'ios', 'javascript']","['android', 'ios', 'javascript', 'telerik']",0.0
Desktop Support (Apple),"['desktop support', 'mac os x directory services integration', 'unix']","['collaboration', 'operations', 'oracledb', 'photoshop', 'shell']","['collaboration', 'desktop support', 'mac os x directory services integration', 'operations', 'oracledb', 'photoshop', 'shell', 'unix']",0.0
Project Manager IV,['project manager'],"['communication', 'consulting', 'leadership', 'negotiation', 'problem solving', 'project management']","['communication', 'consulting', 'leadership', 'negotiation', 'problem solving', 'project management', 'project manager']",0.0
"Sr. ABAP EDI Contractor - Santa Clara, CA","['3 ecc 6.0 (sd', 'abap objects', 'adobefo', 'badis', 'bapis', 'edi', 'fi) and gts', 'idocs', 'lsmw', 'mm', 'sap abap programming and strong knowledge of sap data model', 'sap r', 'sapscript', 'smartforms', 'user-exits', 'web dynpro']","['go', 'leadership', 'r', 'training']","['3 ecc 6.0 (sd', 'abap objects', 'adobefo', 'badis', 'bapis', 'edi', 'fi) and gts', 'go', 'idocs', 'leadership', 'lsmw', 'mm', 'r', 'sap abap programming and strong knowledge of sap data model', 'sap r', 'sapscript', 'smartforms', 'training', 'user-exits', 'web dynpro']",0.0
.NET developer,"['.net', 'c#', 'html5', 'javascript', 'vbscript', 'visual basic']",['asp.net'],"['.net', 'asp.net', 'c#', 'html5', 'javascript', 'vbscript', 'visual basic']",0.0
DMZ Engineer,['dmz'],[],['dmz'],0.0
Senior Java Developer,['java c# agile development big data hadoop'],"['agile', 'hadoop', 'hive', 'java', 'pig', 'python', 'spark']","['agile', 'hadoop', 'hive', 'java', 'java c# agile development big data hadoop', 'pig', 'python', 'spark']",0.0
SAP Canada Payroll - Lead Consultant,['sap canada payroll - lead consultant'],"['c++', 'consulting', 'payroll', 'regulatory']","['c++', 'consulting', 'payroll', 'regulatory', 'sap canada payroll - lead consultant']",0.0
Oracle/PeopleSoft Infrastructure/DBA Architect,['peoplesoft oracle hcm dba erp'],['oracledb'],"['oracledb', 'peoplesoft oracle hcm dba erp']",0.0
Test Lead - (Oracle EBS R12),['(qa) and (oracle) and (manual) and (automation) and (r12)'],"['accounting', 'agile', 'business analyst', 'communication', 'oracledb', 'problem solving', 'procurement', 'quality assurance', 'sql']","['(qa) and (oracle) and (manual) and (automation) and (r12)', 'accounting', 'agile', 'business analyst', 'communication', 'oracledb', 'problem solving', 'procurement', 'quality assurance', 'sql']",0.0
System Administrator - Window Domain Administrator,"['2003', '2008 r2 active directory support', '5 years active directory administration at window 2008 r2', 'large production environment', 'pki', 'window clustering']","['time management', 'training']","['2003', '2008 r2 active directory support', '5 years active directory administration at window 2008 r2', 'large production environment', 'pki', 'time management', 'training', 'window clustering']",0.0
LOS Replacement Project Training Manager,"['camtasia', 'capitvate', 'design', 'development', 'financial training', 'implementation', 'lending operations', 'loan origination', 'los replacement project training manager']","['communication', 'instructional design', 'operations', 'presentation skills', 'program management', 'regulatory', 'strategy', 'training']","['camtasia', 'capitvate', 'communication', 'design', 'development', 'financial training', 'implementation', 'instructional design', 'lending operations', 'loan origination', 'los replacement project training manager', 'operations', 'presentation skills', 'program management', 'regulatory', 'strategy', 'training']",0.0
Node Software Engineer,['node.js'],"['communication', 'git', 'javascript', 'linux', 'mongodb', 'node.js']","['communication', 'git', 'javascript', 'linux', 'mongodb', 'node.js']",0.16666666666666666
SAS admin,['sas admin'],"['communication', 'presentation skills', 'shell', 'sql', 'stakeholder management']","['communication', 'presentation skills', 'sas admin', 'shell', 'sql', 'stakeholder management']",0.0
SOA-Service Virtualization Test Lead-OR,"['rest', 'service virtualization', 'soa', 'soap', 'soap ui', 'tools preferably ca lisa', 'web services testing', 'wsdl']","['ios', 'ui design']","['ios', 'rest', 'service virtualization', 'soa', 'soap', 'soap ui', 'tools preferably ca lisa', 'ui design', 'web services testing', 'wsdl']",0.0
"MSTR Developer FTE Multiple positions @ SFO, CA | NY | NJ | KY","['ca', 'ky', 'mstr developer fte multiple positions @ sfo', 'nj', 'ny']",[],"['ca', 'ky', 'mstr developer fte multiple positions @ sfo', 'nj', 'ny']",0.0
iOS Developer Lead,"['css3', 'html5', 'hybrid application architecture', 'ios development', 'jquery mobile']","['agile', 'communication', 'ios', 'jquery', 'swift', 'ui design']","['agile', 'communication', 'css3', 'html5', 'hybrid application architecture', 'ios', 'ios development', 'jquery', 'jquery mobile', 'swift', 'ui design']",0.0
Sitecore Architect,"['asp.net', 'c# and sitecore']","['asp.net', 'crm', 'distribution']","['asp.net', 'c# and sitecore', 'crm', 'distribution']",0.25
SAP Basis Lead consultant,['sap basis'],"['business intelligence', 'leadership', 'strategy']","['business intelligence', 'leadership', 'sap basis', 'strategy']",0.0
Oracle APPS O2C (Order to cash) Techno functional lead,['oracle apps ebs r12 o2c'],"['communication', 'finance', 'oracledb', 'sql', 'supply chain', 'training']","['communication', 'finance', 'oracle apps ebs r12 o2c', 'oracledb', 'sql', 'supply chain', 'training']",0.0
Production Support Project Manager,"['j2ee', 'java', 'pmp', 'production support', 'project manager']","['communication', 'consulting', 'human resources', 'inventory management', 'java', 'operations', 'problem solving', 'quality assurance', 'risk management', 'strategy']","['communication', 'consulting', 'human resources', 'inventory management', 'j2ee', 'java', 'operations', 'pmp', 'problem solving', 'production support', 'project manager', 'quality assurance', 'risk management', 'strategy']",0.07142857142857142
ETL Developer - Qlikview,"['c2h w2', 'full time']","['etl', 'go', 'healthcare', 'oracledb', 'qlikview', 'sql']","['c2h w2', 'etl', 'full time', 'go', 'healthcare', 'oracledb', 'qlikview', 'sql']",0.0
AWS Cloud Engineer,"['aws cloud architecture', 'design']","['aws', 'presentation skills']","['aws', 'aws cloud architecture', 'design', 'presentation skills']",0.0
Java Developer,"['core java', 'hibernate', 'json', 'jsp', 'mvc', 'rest', 'soap', 'spring', 'struts']","['agile', 'business analyst', 'java', 'linux', 'splunk', 'sql']","['agile', 'business analyst', 'core java', 'hibernate', 'java', 'json', 'jsp', 'linux', 'mvc', 'rest', 'soap', 'splunk', 'spring', 'sql', 'struts']",0.0
Workforce Management - Solution Engineer - USDC,"['analysis', 'consulting', 'excel', 'html', 'http', 'kronos', 'lifecycle', 'management', 'project', 'recruiter', 'research', 'specification', 'testing']","['advisory', 'consulting', 'go', 'human resources', 'leadership', 'legal', 'payroll', 'problem solving', 'strategy', 'training']","['advisory', 'analysis', 'consulting', 'excel', 'go', 'html', 'http', 'human resources', 'kronos', 'leadership', 'legal', 'lifecycle', 'management', 'payroll', 'problem solving', 'project', 'recruiter', 'research', 'specification', 'strategy', 'testing', 'training']",0.045454545454545456
Sr. Web UI Software Engineer - NO Corp2Corp,"['angular', 'css3', 'html5', 'javascript', 'svg graphics and svg libraries']","['angular', 'communication', 'consulting', 'javascript', 'leadership', 'linux', 'training', 'ui design']","['angular', 'communication', 'consulting', 'css3', 'html5', 'javascript', 'leadership', 'linux', 'svg graphics and svg libraries', 'training', 'ui design']",0.18181818181818182
Solutions Designer,"['documenting', 'process', 'product', 'requirements']","['communication', 'quality assurance', 'social media', 'teamwork']","['communication', 'documenting', 'process', 'product', 'quality assurance', 'requirements', 'social media', 'teamwork']",0.0
DB2 DBA (MAINFRAME Z/OS),"['db2', 'db2 installation', 'dba', 'e', 'smp']",['oracledb'],"['db2', 'db2 installation', 'dba', 'e', 'oracledb', 'smp']",0.0
Systems Analyst (Micro Strategy),"[""5+ years' experience with intelligence server configuration settings"", 'microstrategy 9.x']","['communication', 'mentoring']","[""5+ years' experience with intelligence server configuration settings"", 'communication', 'mentoring', 'microstrategy 9.x']",0.0
Product Manager,"['agile', 'mobile applications', 'sdlc']","['agile', 'jira', 'leadership', 'product manager', 'product owner']","['agile', 'jira', 'leadership', 'mobile applications', 'product manager', 'product owner', 'sdlc']",0.14285714285714285
